"PartitionKey,""RowKey"",""Date"",""Day7"""
NXT,2519455823975059667,29.02.2016 04:00:02,-9.62
NXT,2519455841984081661,29.02.2016 03:30:01,-9.62
NXT,2519455859974344873,29.02.2016 03:00:02,-9.07
NXT,2519455877985129408,29.02.2016 02:30:01,-9.43
NXT,2519455895976814883,29.02.2016 02:00:02,-8.84
NXT,2519455913982488594,29.02.2016 01:30:01,-8.28
NXT,2519455931976978417,29.02.2016 01:00:02,-8.88
NXT,2519455949985662143,29.02.2016 00:30:01,-8.78
NXT,2519455967974518613,29.02.2016 00:00:02,-9.71
NXT,2519455985984953021,28.02.2016 23:30:01,-7.51
NXT,2519456003986318941,28.02.2016 23:00:01,-7.49
NXT,2519456021985073241,28.02.2016 22:30:01,-6.68
NXT,2519456039985127389,28.02.2016 22:00:01,-6.57
NXT,2519456057986013470,28.02.2016 21:30:01,-6.56
NXT,2519456075987147529,28.02.2016 21:00:01,-8.79
NXT,2519456093985976393,28.02.2016 20:30:01,-8.87
NXT,2519456111986397853,28.02.2016 20:00:01,-9.21
NXT,2519456129984971274,28.02.2016 19:30:01,-9.23
NXT,2519456147988546552,28.02.2016 19:00:01,-9.46
NXT,2519456165988019241,28.02.2016 18:30:01,-9.02
NXT,2519456183990001058,28.02.2016 18:00:00,-9.17
NXT,2519456201988993169,28.02.2016 17:30:01,-8.87
NXT,2519456219987274510,28.02.2016 17:00:01,-7.01
NXT,2519456237987264247,28.02.2016 16:30:01,-9.23
NXT,2519456255987633368,28.02.2016 16:00:01,-9.75
NXT,2519456273987548454,28.02.2016 15:30:01,-9.68
NXT,2519456291989284700,28.02.2016 15:00:01,-9.48
NXT,2519456309987373080,28.02.2016 14:30:01,-11.65
NXT,2519456327989374140,28.02.2016 14:00:01,-11.42
NXT,2519456345990920457,28.02.2016 13:30:00,-11.63
NXT,2519456363981724910,28.02.2016 13:00:01,-13.16
NXT,2519456381981179407,28.02.2016 12:30:01,-13.11
NXT,2519456399979472987,28.02.2016 12:00:02,-13.24
NXT,2519456417979846599,28.02.2016 11:30:02,-13.78
NXT,2519456435972936798,28.02.2016 11:00:02,-13.91
NXT,2519456435990436469,28.02.2016 11:00:00,-13.91
NXT,2519456453989912662,28.02.2016 10:30:01,-13.91
NXT,2519456471978688901,28.02.2016 10:00:02,-14.58
NXT,2519456489980645189,28.02.2016 09:30:01,-13.29
NXT,2519456489990345400,28.02.2016 09:30:00,-13.29
NXT,2519456507988527543,28.02.2016 09:00:01,-13.60
NXT,2519456525989929528,28.02.2016 08:30:01,-13.17
NXT,2519456543969453884,28.02.2016 08:00:03,-13.21
NXT,2519456561983398284,28.02.2016 07:30:01,-13.73
NXT,2519456579974827573,28.02.2016 07:00:02,-14.22
NXT,2519456597983402695,28.02.2016 06:30:01,-13.99
NXT,2519456615978987856,28.02.2016 06:00:02,-13.73
NXT,2519456633985603560,28.02.2016 05:30:01,-14.29
NXT,2519456651986325481,28.02.2016 05:00:01,-14.36
NXT,2519456669980805375,28.02.2016 04:30:01,-13.16
NXT,2519456687980385045,28.02.2016 04:00:01,-15.49
NXT,2519456705980210876,28.02.2016 03:30:01,-14.71
NXT,2519456723978888666,28.02.2016 03:00:02,-16.59
NXT,2519456741980546222,28.02.2016 02:30:01,-15.43
NXT,2519456759979804822,28.02.2016 02:00:02,-13.64
NXT,2519456777980778843,28.02.2016 01:30:01,-12.34
NXT,2519456795981832465,28.02.2016 01:00:01,-12.08
NXT,2519456813981433109,28.02.2016 00:30:01,-11.63
NXT,2519456831981920043,28.02.2016 00:00:01,-11.93
NXT,2519456849982829805,27.02.2016 23:30:01,-12.24
NXT,2519456867983734487,27.02.2016 23:00:01,-11.81
NXT,2519456885983451484,27.02.2016 22:30:01,-11.64
NXT,2519456903984063245,27.02.2016 22:00:01,-11.27
NXT,2519456921983153136,27.02.2016 21:30:01,-11.44
NXT,2519456939983682148,27.02.2016 21:00:01,-11.81
NXT,2519456957984318667,27.02.2016 20:30:01,-12.05
NXT,2519456975982621630,27.02.2016 20:00:01,-12.73
NXT,2519456993984551472,27.02.2016 19:30:01,-12.45
NXT,2519457011983609498,27.02.2016 19:00:01,-12.15
NXT,2519457029984003691,27.02.2016 18:30:01,-12.11
NXT,2519457047984478444,27.02.2016 18:00:01,-12.92
NXT,2519457065983181098,27.02.2016 17:30:01,-9.73
NXT,2519457083984166355,27.02.2016 17:00:01,-10.38
NXT,2519457101983805597,27.02.2016 16:30:01,-9.90
NXT,2519457119985184544,27.02.2016 16:00:01,-10.22
NXT,2519457137983979329,27.02.2016 15:30:01,-10.43
NXT,2519457155986213610,27.02.2016 15:00:01,-10.89
NXT,2519457173984347822,27.02.2016 14:30:01,-10.20
NXT,2519457191985491963,27.02.2016 14:00:01,-9.78
NXT,2519457209985901817,27.02.2016 13:30:01,-9.84
NXT,2519457227967165878,27.02.2016 13:00:03,-9.58
NXT,2519457245983840827,27.02.2016 12:30:01,-10.42
NXT,2519457263984403556,27.02.2016 12:00:01,-9.71
NXT,2519457281980208676,27.02.2016 11:30:01,-9.50
NXT,2519457299970736731,27.02.2016 11:00:02,-10.23
NXT,2519457317983864266,27.02.2016 10:30:01,-10.42
NXT,2519457335977717059,27.02.2016 10:00:02,-9.29
NXT,2519457353982920291,27.02.2016 09:30:01,-9.25
NXT,2519457371963656540,27.02.2016 09:00:03,-9.34
NXT,2519457389986400136,27.02.2016 08:30:01,-9.19
NXT,2519457407980758505,27.02.2016 08:00:01,-9.81
NXT,2519457425987371851,27.02.2016 07:30:01,-9.49
NXT,2519457443978869958,27.02.2016 07:00:02,-9.38
NXT,2519457461988550800,27.02.2016 06:30:01,-9.20
NXT,2519457479980390848,27.02.2016 06:00:01,-10.06
NXT,2519457497987758885,27.02.2016 05:30:01,-10.06
NXT,2519457515965529008,27.02.2016 05:00:03,-9.94
NXT,2519457533988736973,27.02.2016 04:30:01,-10.48
NXT,2519457551968709594,27.02.2016 04:00:03,-11.12
NXT,2519457569977311780,27.02.2016 03:30:02,-11.23
NXT,2519457587980180527,27.02.2016 03:00:01,-10.95
NXT,2519457605986691469,27.02.2016 02:30:01,-11.16
NXT,2519457623967914146,27.02.2016 02:00:03,-11.57
NXT,2519457641988534998,27.02.2016 01:30:01,-12.20
NXT,2519457659982879964,27.02.2016 01:00:01,-18.41
NXT,2519457677987724230,27.02.2016 00:30:01,-18.54
NXT,2519457695959687694,27.02.2016 00:00:04,-12.10
NXT,2519457713983272307,26.02.2016 23:30:01,-11.31
NXT,2519457731982839691,26.02.2016 23:00:01,-11.05
NXT,2519457749983800311,26.02.2016 22:30:01,-11.33
NXT,2519457767951084305,26.02.2016 22:00:04,-10.74
NXT,2519457785988007383,26.02.2016 21:30:01,-10.80
NXT,2519457803981548019,26.02.2016 21:00:01,-10.71
NXT,2519457821989175597,26.02.2016 20:30:01,-10.37
NXT,2519457839969965913,26.02.2016 20:00:03,-10.43
NXT,2519457857984590872,26.02.2016 19:30:01,-10.80
NXT,2519457875966152919,26.02.2016 19:00:03,-10.72
NXT,2519457893984493925,26.02.2016 18:30:01,-10.88
NXT,2519457911989569009,26.02.2016 18:00:01,-10.65
NXT,2519457929989853105,26.02.2016 17:30:01,-11.66
NXT,2519457947988010046,26.02.2016 17:00:01,-11.35
NXT,2519457965989966893,26.02.2016 16:30:01,-11.84
NXT,2519457983989521034,26.02.2016 16:00:01,-11.25
NXT,2519458001980588084,26.02.2016 15:30:01,-11.61
NXT,2519458019971370669,26.02.2016 15:00:02,-9.87
NXT,2519458037980482727,26.02.2016 14:30:01,-9.16
NXT,2519458055972644304,26.02.2016 14:00:02,-9.34
NXT,2519458073980508704,26.02.2016 13:30:01,-9.56
NXT,2519458091973851049,26.02.2016 13:00:02,-9.62
NXT,2519458109980700751,26.02.2016 12:30:01,-10.25
NXT,2519458127971763040,26.02.2016 12:00:02,-12.02
NXT,2519458145980613116,26.02.2016 11:30:01,-11.38
NXT,2519458163971576582,26.02.2016 11:00:02,-11.60
NXT,2519458181981130463,26.02.2016 10:30:01,-11.57
NXT,2519458199972299559,26.02.2016 10:00:02,-11.63
NXT,2519458217981691329,26.02.2016 09:30:01,-11.68
NXT,2519458235973395696,26.02.2016 09:00:02,-11.85
NXT,2519458253982307115,26.02.2016 08:30:01,-12.01
NXT,2519458271974488686,26.02.2016 08:00:02,-12.27
NXT,2519458289982810893,26.02.2016 07:30:01,-13.30
NXT,2519458307975582278,26.02.2016 07:00:02,-12.52
NXT,2519458325985409956,26.02.2016 06:30:01,-12.59
NXT,2519458343953437995,26.02.2016 06:00:04,-13.55
NXT,2519458361983744723,26.02.2016 05:30:01,-13.55
NXT,2519458379974681041,26.02.2016 05:00:02,-13.67
NXT,2519458397981735004,26.02.2016 04:30:01,-12.65
NXT,2519458415977051965,26.02.2016 04:00:02,-12.58
NXT,2519458433982962387,26.02.2016 03:30:01,-13.50
NXT,2519458451985094465,26.02.2016 03:00:01,-14.54
NXT,2519458469984589261,26.02.2016 02:30:01,-13.36
NXT,2519458487978326674,26.02.2016 02:00:02,-12.05
NXT,2519458505982158405,26.02.2016 01:30:01,-11.72
NXT,2519458523974724892,26.02.2016 01:00:02,-11.72
NXT,2519458541980219269,26.02.2016 00:30:01,-11.32
NXT,2519458559970557046,26.02.2016 00:00:02,-11.20
NXT,2519458577980111109,25.02.2016 23:30:01,-10.80
NXT,2519458595973106769,25.02.2016 23:00:02,-10.48
NXT,2519458613983006412,25.02.2016 22:30:01,-10.61
NXT,2519458631980494503,25.02.2016 22:00:01,-10.68
NXT,2519458649983254529,25.02.2016 21:30:01,-10.36
NXT,2519458667977826534,25.02.2016 21:00:02,-9.94
NXT,2519458685984684439,25.02.2016 20:30:01,-10.04
NXT,2519458703983954268,25.02.2016 20:00:01,-9.74
NXT,2519458721983694289,25.02.2016 19:30:01,-9.69
NXT,2519458739985920768,25.02.2016 19:00:01,-9.83
NXT,2519458757984096517,25.02.2016 18:30:01,-10.00
NXT,2519458775984054947,25.02.2016 18:00:01,-9.44
NXT,2519458793985761787,25.02.2016 17:30:01,-9.61
NXT,2519458811982534021,25.02.2016 17:00:01,-9.63
NXT,2519458829984977380,25.02.2016 16:30:01,-8.26
NXT,2519458847964885210,25.02.2016 16:00:03,-8.33
NXT,2519458865980573454,25.02.2016 15:30:01,-7.91
NXT,2519458883974240064,25.02.2016 15:00:02,-8.52
NXT,2519458901981433837,25.02.2016 14:30:01,-9.88
NXT,2519458919972502122,25.02.2016 14:00:02,-12.27
NXT,2519458937981061722,25.02.2016 13:30:01,-11.28
NXT,2519458955972295339,25.02.2016 13:00:02,-8.96
NXT,2519458973981169881,25.02.2016 12:30:01,-8.65
NXT,2519458991971814733,25.02.2016 12:00:02,-8.18
NXT,2519459009981329375,25.02.2016 11:30:01,-8.77
NXT,2519459027963132598,25.02.2016 11:00:03,-10.16
NXT,2519459045983779303,25.02.2016 10:30:01,-10.50
NXT,2519459063974417072,25.02.2016 10:00:02,-10.45
NXT,2519459081983932413,25.02.2016 09:30:01,-10.68
NXT,2519459099975257442,25.02.2016 09:00:02,-10.94
NXT,2519459117981368864,25.02.2016 08:30:01,-11.20
NXT,2519459135977157973,25.02.2016 08:00:02,-11.08
NXT,2519459153981103048,25.02.2016 07:30:01,-13.21
NXT,2519459171976199359,25.02.2016 07:00:02,-10.37
NXT,2519459189983432326,25.02.2016 06:30:01,-10.60
NXT,2519459207973437322,25.02.2016 06:00:02,-10.66
NXT,2519459225981760120,25.02.2016 05:30:01,-9.00
NXT,2519459243975642591,25.02.2016 05:00:02,-9.50
NXT,2519459261984509558,25.02.2016 04:30:01,-9.71
NXT,2519459279974641430,25.02.2016 04:00:02,-10.08
NXT,2519459297982841151,25.02.2016 03:30:01,-8.78
NXT,2519459315983418049,25.02.2016 03:00:01,-9.02
NXT,2519459333982836213,25.02.2016 02:30:01,-8.67
NXT,2519459351984452193,25.02.2016 02:00:01,-7.84
NXT,2519459369983211952,25.02.2016 01:30:01,-7.88
NXT,2519459387980114376,25.02.2016 01:00:01,-7.94
NXT,2519459405983936276,25.02.2016 00:30:01,-8.31
NXT,2519459423983815371,25.02.2016 00:00:01,-9.02
NXT,2519459441984029922,24.02.2016 23:30:01,-9.40
NXT,2519459459985915320,24.02.2016 23:00:01,-9.28
NXT,2519459477984654545,24.02.2016 22:30:01,-9.49
NXT,2519459495984100022,24.02.2016 22:00:01,-9.47
NXT,2519459513984565997,24.02.2016 21:30:01,-9.45
NXT,2519459531983529327,24.02.2016 21:00:01,-9.56
NXT,2519459549982762122,24.02.2016 20:30:01,-10.08
NXT,2519459567966120422,24.02.2016 20:00:03,-9.88
NXT,2519459585983260946,24.02.2016 19:30:01,-9.91
NXT,2519459603974955046,24.02.2016 19:00:02,-10.56
NXT,2519459621981363243,24.02.2016 18:30:01,-10.90
NXT,2519459639974763551,24.02.2016 18:00:02,-10.94
NXT,2519459657982614495,24.02.2016 17:30:01,-11.14
NXT,2519459675968479736,24.02.2016 17:00:03,-11.05
NXT,2519459693981391693,24.02.2016 16:30:01,-10.99
NXT,2519459711974064614,24.02.2016 16:00:02,-12.57
NXT,2519459729976779060,24.02.2016 15:30:02,-12.35
NXT,2519459747973177853,24.02.2016 15:00:02,-13.27
NXT,2519459765982304622,24.02.2016 14:30:01,-12.89
NXT,2519459783970972823,24.02.2016 14:00:02,-14.43
NXT,2519459801983593201,24.02.2016 13:30:01,-15.00
NXT,2519459819975134285,24.02.2016 13:00:02,-16.07
NXT,2519459837982635087,24.02.2016 12:30:01,-16.12
NXT,2519459855977926014,24.02.2016 12:00:02,-16.29
NXT,2519459873985074839,24.02.2016 11:30:01,-16.56
NXT,2519459891974534268,24.02.2016 11:00:02,-16.60
NXT,2519459909985243571,24.02.2016 10:30:01,-16.80
NXT,2519459927976008687,24.02.2016 10:00:02,-16.96
NXT,2519459945984261052,24.02.2016 09:30:01,-17.58
NXT,2519459963951578588,24.02.2016 09:00:04,-18.83
NXT,2519459981983435040,24.02.2016 08:30:01,-18.50
NXT,2519459999965155579,24.02.2016 08:00:03,-18.35
NXT,2519460017982682140,24.02.2016 07:30:01,-17.90
NXT,2519460035951806548,24.02.2016 07:00:04,-17.29
NXT,2519460053979857691,24.02.2016 06:30:02,-17.48
NXT,2519460071976562018,24.02.2016 06:00:02,-17.04
NXT,2519460089982917759,24.02.2016 05:30:01,-17.41
NXT,2519460107977819004,24.02.2016 05:00:02,-17.21
NXT,2519460125982263479,24.02.2016 04:30:01,-18.57
NXT,2519460143978473571,24.02.2016 04:00:02,-17.32
NXT,2519460161980989789,24.02.2016 03:30:01,-16.42
NXT,2519460179977105423,24.02.2016 03:00:02,-16.60
NXT,2519460197983143336,24.02.2016 02:30:01,-15.89
NXT,2519460215976726915,24.02.2016 02:00:02,-15.51
NXT,2519460233983049818,24.02.2016 01:30:01,-14.03
NXT,2519460251983791297,24.02.2016 01:00:01,-15.42
NXT,2519460269983470640,24.02.2016 00:30:01,-15.50
NXT,2519460287981324940,24.02.2016 00:00:01,-15.09
NXT,2519460305984112495,23.02.2016 23:30:01,-15.29
NXT,2519460323984230717,23.02.2016 23:00:01,-15.06
NXT,2519460341985199451,23.02.2016 22:30:01,-15.86
NXT,2519460359982619294,23.02.2016 22:00:01,-15.32
NXT,2519460377983462768,23.02.2016 21:30:01,-16.18
NXT,2519460395965020348,23.02.2016 21:00:03,-15.61
NXT,2519460413980820403,23.02.2016 20:30:01,-16.53
NXT,2519460431964768637,23.02.2016 20:00:03,-16.59
NXT,2519460449983457505,23.02.2016 19:30:01,-16.59
NXT,2519460467971114978,23.02.2016 19:00:02,-16.71
NXT,2519460485980352466,23.02.2016 18:30:01,-16.44
NXT,2519460503976613684,23.02.2016 18:00:02,-16.41
NXT,2519460521981262980,23.02.2016 17:30:01,-16.19
NXT,2519460539980923711,23.02.2016 17:00:01,-16.54
NXT,2519460557980950717,23.02.2016 16:30:01,-14.23
NXT,2519460575968399705,23.02.2016 16:00:03,-13.86
NXT,2519460593982982721,23.02.2016 15:30:01,-14.06
NXT,2519460611973177430,23.02.2016 15:00:02,-12.91
NXT,2519460629981848128,23.02.2016 14:30:01,-12.63
NXT,2519460647972048389,23.02.2016 14:00:02,-10.99
NXT,2519460665981498309,23.02.2016 13:30:01,-11.96
NXT,2519460683974259802,23.02.2016 13:00:02,-12.16
NXT,2519460701984127841,23.02.2016 12:30:01,-12.01
NXT,2519460719976043235,23.02.2016 12:00:02,-13.45
NXT,2519460737983840300,23.02.2016 11:30:01,-12.45
NXT,2519460755982178620,23.02.2016 11:00:01,-12.48
NXT,2519460773977416410,23.02.2016 10:30:02,-13.83
NXT,2519460791983442228,23.02.2016 10:00:01,-13.05
NXT,2519460809983597550,23.02.2016 09:30:01,-12.83
NXT,2519460827977129437,23.02.2016 09:00:02,-11.99
NXT,2519460845985083426,23.02.2016 08:30:01,-11.53
NXT,2519460863978700210,23.02.2016 08:00:02,-9.79
NXT,2519460881982677853,23.02.2016 07:30:01,-10.05
NXT,2519460899976908080,23.02.2016 07:00:02,-10.04
NXT,2519460917974064037,23.02.2016 06:30:02,-9.95
NXT,2519460935985890347,23.02.2016 06:00:01,-9.96
NXT,2519460953985430530,23.02.2016 05:30:01,-10.12
NXT,2519460971985643574,23.02.2016 05:00:01,-10.03
NXT,2519460989986604498,23.02.2016 04:30:01,-10.57
NXT,2519461007988112284,23.02.2016 04:00:01,-10.08
NXT,2519461025986312876,23.02.2016 03:30:01,-10.24
NXT,2519461043987360497,23.02.2016 03:00:01,-10.68
NXT,2519461061987408456,23.02.2016 02:30:01,-10.61
NXT,2519461079975216198,23.02.2016 02:00:02,-10.28
NXT,2519461097980099981,23.02.2016 01:30:01,-11.20
NXT,2519461115974526370,23.02.2016 01:00:02,-12.17
NXT,2519461133979244423,23.02.2016 00:30:02,-12.51
NXT,2519461151961169168,23.02.2016 00:00:03,-12.84
NXT,2519461169981689679,22.02.2016 23:30:01,-12.93
NXT,2519461187972303669,22.02.2016 23:00:02,-13.18
NXT,2519461205982994389,22.02.2016 22:30:01,-13.42
NXT,2519461223974681826,22.02.2016 22:00:02,-13.40
NXT,2519461241983179144,22.02.2016 21:30:01,-13.80
NXT,2519461259976209381,22.02.2016 21:00:02,-13.99
NXT,2519461277982703414,22.02.2016 20:30:01,-14.04
NXT,2519461295975848724,22.02.2016 20:00:02,-14.19
NXT,2519461313984200259,22.02.2016 19:30:01,-14.29
NXT,2519461331983621706,22.02.2016 19:00:01,-12.81
NXT,2519461349985078357,22.02.2016 18:30:01,-12.87
NXT,2519461367970276463,22.02.2016 18:00:02,-12.90
NXT,2519461385986186755,22.02.2016 17:30:01,-11.43
NXT,2519461403987736297,22.02.2016 17:00:01,-12.06
NXT,2519461421986757305,22.02.2016 16:30:01,-12.31
NXT,2519461439987131645,22.02.2016 16:00:01,-12.20
NXT,2519461457986094922,22.02.2016 15:30:01,-13.28
NXT,2519461475989189268,22.02.2016 15:00:01,-11.79
NXT,2519461493988176226,22.02.2016 14:30:01,-11.87
NXT,2519461511988928442,22.02.2016 14:00:01,-11.48
NXT,2519461529988992152,22.02.2016 13:30:01,-10.66
NXT,2519461547989648110,22.02.2016 13:00:01,-11.03
NXT,2519461565985019088,22.02.2016 12:30:01,-10.70
NXT,2519461583990378014,22.02.2016 12:00:00,-11.52
NXT,2519461601977664487,22.02.2016 11:30:02,-10.61
NXT,2519461619979028317,22.02.2016 11:00:02,-10.85
NXT,2519461637979689343,22.02.2016 10:30:02,-11.05
NXT,2519461655978768186,22.02.2016 10:00:02,-10.97
NXT,2519461673979261085,22.02.2016 09:30:02,-10.20
NXT,2519461691977656102,22.02.2016 09:00:02,-10.32
NXT,2519461709981047605,22.02.2016 08:30:01,-10.84
NXT,2519461727978691529,22.02.2016 08:00:02,-11.16
NXT,2519461745980143084,22.02.2016 07:30:01,-12.14
NXT,2519461763976518281,22.02.2016 07:00:02,-12.15
NXT,2519461763991518574,22.02.2016 07:00:00,-12.15
NXT,2519461781988949218,22.02.2016 06:30:01,-12.28
NXT,2519461799988615690,22.02.2016 06:00:01,-11.45
NXT,2519461817986267107,22.02.2016 05:30:01,-12.55
NXT,2519461835985317642,22.02.2016 05:00:01,-12.65
NXT,2519461853986586936,22.02.2016 04:30:01,-12.96
NXT,2519461871986057195,22.02.2016 04:00:01,-12.15
NXT,2519461889985795093,22.02.2016 03:30:01,-12.33
NXT,2519461907986360194,22.02.2016 03:00:01,-11.91
NXT,2519461925989262027,22.02.2016 02:30:01,-13.12
NXT,2519461943988683249,22.02.2016 02:00:01,-12.10
NXT,2519461961988851064,22.02.2016 01:30:01,-13.72
NXT,2519461979988647292,22.02.2016 01:00:01,-12.41
NXT,2519461997986958945,22.02.2016 00:30:01,-13.46
NXT,2519462015987802915,22.02.2016 00:00:01,-12.99
NXT,2519462033989761070,21.02.2016 23:30:01,-11.40
NXT,2519462051988446949,21.02.2016 23:00:01,-12.78
NXT,2519462069988687262,21.02.2016 22:30:01,-12.41
NXT,2519462087989270884,21.02.2016 22:00:01,-12.58
NXT,2519462105989109154,21.02.2016 21:30:01,-12.60
NXT,2519462123987491439,21.02.2016 21:00:01,-12.50
NXT,2519462141982583631,21.02.2016 20:30:01,-12.31
NXT,2519462159987858446,21.02.2016 20:00:01,-12.42
NXT,2519462177989252967,21.02.2016 19:30:01,-12.40
NXT,2519462195989407889,21.02.2016 19:00:01,-10.89
NXT,2519462213988045547,21.02.2016 18:30:01,-11.27
NXT,2519462231977736865,21.02.2016 18:00:02,-10.89
NXT,2519462249980836392,21.02.2016 17:30:01,-10.90
NXT,2519462267979401611,21.02.2016 17:00:02,-10.72
NXT,2519462285981328144,21.02.2016 16:30:01,-11.12
NXT,2519462303977338856,21.02.2016 16:00:02,-11.08
NXT,2519462321980973567,21.02.2016 15:30:01,-11.11
NXT,2519462339978012207,21.02.2016 15:00:02,-11.77
NXT,2519462357982396011,21.02.2016 14:30:01,-13.08
NXT,2519462375978856609,21.02.2016 14:00:02,-12.01
NXT,2519462393985350965,21.02.2016 13:30:01,-11.99
NXT,2519462411969077901,21.02.2016 13:00:03,-11.89
NXT,2519462429986130035,21.02.2016 12:30:01,-9.74
NXT,2519462447978754964,21.02.2016 12:00:02,-10.49
NXT,2519462465985988874,21.02.2016 11:30:01,-9.38
NXT,2519462483981378648,21.02.2016 11:00:01,-9.01
NXT,2519462501987100593,21.02.2016 10:30:01,-8.94
NXT,2519462519980337297,21.02.2016 10:00:01,-10.04
NXT,2519462537987699872,21.02.2016 09:30:01,-10.16
NXT,2519462555978704852,21.02.2016 09:00:02,-9.82
NXT,2519462573987487794,21.02.2016 08:30:01,-9.29
NXT,2519462591987313240,21.02.2016 08:00:01,-8.01
NXT,2519462609989367014,21.02.2016 07:30:01,-8.49
NXT,2519462627984492723,21.02.2016 07:00:01,-9.22
NXT,2519462645989787635,21.02.2016 06:30:01,-8.97
NXT,2519462663989445318,21.02.2016 06:00:01,-8.26
NXT,2519462681979787832,21.02.2016 05:30:02,-8.38
NXT,2519462699968940061,21.02.2016 05:00:03,-7.73
NXT,2519462717978988651,21.02.2016 04:30:02,-7.42
NXT,2519462735971545903,21.02.2016 04:00:02,-10.23
NXT,2519462753980220769,21.02.2016 03:30:01,-7.79
NXT,2519462771970890302,21.02.2016 03:00:02,-8.55
NXT,2519462789979487420,21.02.2016 02:30:02,-8.61
NXT,2519462807971670668,21.02.2016 02:00:02,-6.71
NXT,2519462825980369086,21.02.2016 01:30:01,-6.09
NXT,2519462843973105413,21.02.2016 01:00:02,-5.79
NXT,2519462861979284840,21.02.2016 00:30:02,-5.55
NXT,2519462879974602401,21.02.2016 00:00:02,-5.59
NXT,2519462897980501089,20.02.2016 23:30:01,-4.64
NXT,2519462915974008644,20.02.2016 23:00:02,-4.63
NXT,2519462933982424061,20.02.2016 22:30:01,-5.04
NXT,2519462951973649149,20.02.2016 22:00:02,-4.98
NXT,2519462969983093858,20.02.2016 21:30:01,-5.35
NXT,2519462987974555995,20.02.2016 21:00:02,-5.78
NXT,2519463005983574234,20.02.2016 20:30:01,-6.31
NXT,2519463023976012313,20.02.2016 20:00:02,-3.95
NXT,2519463041984655103,20.02.2016 19:30:01,-5.31
NXT,2519463059973204692,20.02.2016 19:00:02,-3.65
NXT,2519463077981950168,20.02.2016 18:30:01,-3.59
NXT,2519463095975497985,20.02.2016 18:00:02,-2.47
NXT,2519463113983090861,20.02.2016 17:30:01,-1.99
NXT,2519463131983867160,20.02.2016 17:00:01,-3.10
NXT,2519463149985492143,20.02.2016 16:30:01,-3.20
NXT,2519463167984774147,20.02.2016 16:00:01,-4.52
NXT,2519463185984179357,20.02.2016 15:30:01,-4.18
NXT,2519463203984459058,20.02.2016 15:00:01,-3.79
NXT,2519463221985249583,20.02.2016 14:30:01,-3.02
NXT,2519463239986454253,20.02.2016 14:00:01,-2.38
NXT,2519463257988295447,20.02.2016 13:30:01,-3.12
NXT,2519463275987208232,20.02.2016 13:00:01,-3.50
NXT,2519463293988398844,20.02.2016 12:30:01,-3.29
NXT,2519463311986212734,20.02.2016 12:00:01,-4.45
NXT,2519463329987523286,20.02.2016 11:30:01,-4.53
NXT,2519463347987748244,20.02.2016 11:00:01,-4.32
NXT,2519463365991198451,20.02.2016 10:30:00,-3.89
NXT,2519463383978920905,20.02.2016 10:00:02,-3.99
NXT,2519463401981589998,20.02.2016 09:30:01,-3.44
NXT,2519463419964236336,20.02.2016 09:00:03,-2.95
NXT,2519463419991041393,20.02.2016 09:00:00,-2.95
NXT,2519463437988638260,20.02.2016 08:30:01,-3.80
NXT,2519463455986554214,20.02.2016 08:00:01,-3.25
NXT,2519463473985473075,20.02.2016 07:30:01,-4.10
NXT,2519463491967869401,20.02.2016 07:00:03,-3.52
NXT,2519463509981469012,20.02.2016 06:30:01,-3.42
NXT,2519463527971713085,20.02.2016 06:00:02,-2.61
NXT,2519463545981162742,20.02.2016 05:30:01,-3.39
NXT,2519463563971907831,20.02.2016 05:00:02,-4.21
NXT,2519463581981411006,20.02.2016 04:30:01,-3.95
NXT,2519463599960820881,20.02.2016 04:00:03,-4.66
NXT,2519463617982336105,20.02.2016 03:30:01,-4.41
NXT,2519463635976954403,20.02.2016 03:00:02,-4.69
NXT,2519463653982000352,20.02.2016 02:30:01,-3.43
NXT,2519463671976674213,20.02.2016 02:00:02,-3.29
NXT,2519463689982344547,20.02.2016 01:30:01,-4.03
NXT,2519463707977593331,20.02.2016 01:00:02,-3.69
NXT,2519463725983359557,20.02.2016 00:30:01,-4.03
NXT,2519463743975948440,20.02.2016 00:00:02,-4.39
NXT,2519463761984041368,19.02.2016 23:30:01,-6.62
NXT,2519463779976089643,19.02.2016 23:00:02,-8.47
NXT,2519463797984844121,19.02.2016 22:30:01,-8.90
NXT,2519463815976584167,19.02.2016 22:00:02,-8.93
NXT,2519463833986479163,19.02.2016 21:30:01,-9.42
NXT,2519463851977068207,19.02.2016 21:00:02,-8.86
NXT,2519463869986254053,19.02.2016 20:30:01,-8.71
NXT,2519463887978136319,19.02.2016 20:00:02,-8.14
NXT,2519463905985792950,19.02.2016 19:30:01,-7.62
NXT,2519463923979217718,19.02.2016 19:00:02,-6.43
NXT,2519463941986645450,19.02.2016 18:30:01,-6.16
NXT,2519463959980285217,19.02.2016 18:00:01,-5.92
NXT,2519463977988332341,19.02.2016 17:30:01,-5.81
NXT,2519463995978725432,19.02.2016 17:00:02,-5.47
NXT,2519464013987320326,19.02.2016 16:30:01,-6.71
NXT,2519464031978617377,19.02.2016 16:00:02,-5.98
NXT,2519464049986965119,19.02.2016 15:30:01,-5.91
NXT,2519464067979420969,19.02.2016 15:00:02,-6.34
NXT,2519464085987027114,19.02.2016 14:30:01,-4.45
NXT,2519464103980228504,19.02.2016 14:00:01,-5.17
